municipality,year,value
Slagelse,2017,4.59
Solrød,2017,2.62
Sorø,2017,3.7
Stevns,2017,3.87
Struer,2017,3.8
Svendborg,2017,4.77
Syddjurs,2017,3.64
Sønderborg,2017,3.99
Thisted,2017,3.41
Tårnby,2017,3.57
Tønder,2017,3.62
Vallensbæk,2017,3.5
Varde,2017,2.85
Vejen,2017,3.05
Vejle,2017,3.44
Vesthimmerlands,2017,4.54
Viborg,2017,3.35
Vordingborg,2017,4.69
Ærø,2017,4.68
Aabenraa,2018,3.58
Aalborg,2018,5.26
Aarhus,2018,4.44
Albertslund,2018,5.34
Allerød,2018,2.09
Assens,2018,3.76
Ballerup,2018,3.52
Billund,2018,2.66
Bornholm,2018,4.36
Brøndby,2018,5.84
Brønderslev,2018,4.02
Copenhagen,2018,4.5
Dragør,2018,2.68
Egedal,2018,2.69
Esbjerg,2018,3.72
Faaborg-Midtfyn,2018,3.92
Fanø,2018,4.68
Favrskov,2018,2.47
Faxe,2018,3.93
Fredensborg,2018,3.11
Fredericia,2018,4.22
Frederiksberg,2018,4.03
Frederikshavn,2018,4.62
Frederikssund,2018,3.28
Furesø,2018,2.66
Gentofte,2018,3.04
Gladsaxe,2018,3.63
Glostrup,2018,4.38
Greve,2018,2.82
Gribskov,2018,2.79
Guldborgsund,2018,4.6
Haderslev,2018,3.52
Halsnæs,2018,3.76
Hedensted,2018,2.41
Helsingør,2018,4.02
Herlev,2018,3.44
Herning,2018,3.52
Hillerød,2018,2.93
Hjørring,2018,4.3
Holbæk,2018,3.39
Holstebro,2018,2.63
Horsens,2018,3.35
Hvidovre,2018,3.53
Høje-Taastrup,2018,4.66
Hørsholm,2018,2.88
Ikast-Brande,2018,3.57
Ishøj,2018,6.51
Jammerbugt,2018,3.52
Kalundborg,2018,4.03
Kerteminde,2018,4.21
Kolding,2018,3.35
Køge,2018,3.41
Langeland,2018,4.96
Lejre,2018,2.68
Lemvig,2018,2.78
Lolland,2018,5.36
Lyngby-Taarbæk,2018,2.75
Læsø,2018,6.06
Mariagerfjord,2018,3.93
Middelfart,2018,2.96
Morsø,2018,3.34
Norddjurs,2018,4.53
Nordfyns,2018,4.29
Nyborg,2018,3.82
Næstved,2018,4.29
Odder,2018,3.2
Odense,2018,4.91
Odsherred,2018,4.64
Randers,2018,3.96
Rebild,2018,3.16
Ringkøbing-Skjern,2018,2.6
Ringsted,2018,3.57
Roskilde,2018,3.2
Rudersdal,2018,2.73
Rødovre,2018,4.6
Samsø,2018,5.22
Silkeborg,2018,3.2
Skanderborg,2018,2.28
Skive,2018,2.97
Slagelse,2018,4.33
Solrød,2018,2.38
Sorø,2018,3.72
Stevns,2018,3.77
Struer,2018,3.45
Svendborg,2018,4.37
Syddjurs,2018,3.35
Sønderborg,2018,3.53
Thisted,2018,3.18
Tårnby,2018,3.39
Tønder,2018,3.3
Vallensbæk,2018,3.34
Varde,2018,2.76
Vejen,2018,2.72
Vejle,2018,3.17
Vesthimmerlands,2018,4.06
Viborg,2018,3.08
Vordingborg,2018,4.78
Ærø,2018,3.85
Aabenraa,2019,3.4
Aalborg,2019,4.91
Aarhus,2019,4.46
Albertslund,2019,5.02
Allerød,2019,2.07
Assens,2019,3.58
Ballerup,2019,3.38
Billund,2019,2.43
Bornholm,2019,3.9
Brøndby,2019,5.71
Brønderslev,2019,3.67
Copenhagen,2019,4.42
Dragør,2019,2.61
Egedal,2019,2.62
Esbjerg,2019,3.33
Faaborg-Midtfyn,2019,3.67
Fanø,2019,4.15
Favrskov,2019,2.39
Faxe,2019,3.48
Fredensborg,2019,2.83
Fredericia,2019,4.17
Frederiksberg,2019,3.81
Frederikshavn,2019,4.14
Frederikssund,2019,2.78
Furesø,2019,2.52
Gentofte,2019,2.96
Gladsaxe,2019,3.29
Glostrup,2019,3.81
Greve,2019,2.85
Gribskov,2019,2.64
Guldborgsund,2019,4.31
Haderslev,2019,3.48
Halsnæs,2019,3.18
Hedensted,2019,2.43
Helsingør,2019,3.71
Herlev,2019,2.94
Herning,2019,3.26
Hillerød,2019,2.53
Hjørring,2019,3.9
Holbæk,2019,3.0
Holstebro,2019,2.6
Horsens,2019,3.38
Hvidovre,2019,3.41
Høje-Taastrup,2019,4.43
Hørsholm,2019,2.53
Ikast-Brande,2019,3.2
Ishøj,2019,5.82
Jammerbugt,2019,3.24
Kalundborg,2019,3.53
Kerteminde,2019,3.79
Kolding,2019,3.39
Køge,2019,3.18
Langeland,2019,4.48
Lejre,2019,2.51
Lemvig,2019,2.72
Lolland,2019,4.77
Lyngby-Taarbæk,2019,2.72
Læsø,2019,5.62
Mariagerfjord,2019,3.77
Middelfart,2019,2.8
Morsø,2019,3.03
Norddjurs,2019,4.32
Nordfyns,2019,4.13
Nyborg,2019,3.72
Næstved,2019,3.72
Odder,2019,2.81
Odense,2019,4.7
Odsherred,2019,4.08
Randers,2019,3.78
Rebild,2019,2.98
Ringkøbing-Skjern,2019,2.56
Ringsted,2019,3.24
Roskilde,2019,2.96
Rudersdal,2019,2.57
Rødovre,2019,4.32
Samsø,2019,4.72
Silkeborg,2019,3.08
Skanderborg,2019,2.28
Skive,2019,2.52
Slagelse,2019,4.09
Solrød,2019,2.28
Sorø,2019,3.46
Stevns,2019,3.42
Struer,2019,3.73
Svendborg,2019,4.1
Syddjurs,2019,3.21
Sønderborg,2019,3.56
Thisted,2019,3.22
Tårnby,2019,3.12
Tønder,2019,3.3
Vallensbæk,2019,3.19
Varde,2019,2.52
Vejen,2019,2.63
Vejle,2019,3.02
Vesthimmerlands,2019,3.92
Viborg,2019,3.08
Vordingborg,2019,4.55
Ærø,2019,4.05
Aabenraa,2020,4.01
Aalborg,2020,5.86
Aarhus,2020,5.57
Albertslund,2020,6.03
Allerød,2020,2.83
Assens,2020,4.46
Ballerup,2020,4.27
Billund,2020,3.59
Bornholm,2020,5.43
Brøndby,2020,7.42
Brønderslev,2020,4.63
Copenhagen,2020,5.78
Dragør,2020,3.48
Egedal,2020,3.14
Esbjerg,2020,4.25
Faaborg-Midtfyn,2020,4.6
Fanø,2020,5.22
Favrskov,2020,3.24
Faxe,2020,4.22
Fredensborg,2020,3.63
Fredericia,2020,5.05
Frederiksberg,2020,4.8
Frederikshavn,2020,5.21
Frederikssund,2020,3.51
Furesø,2020,3.43
Gentofte,2020,3.7
Gladsaxe,2020,4.09
Glostrup,2020,4.8
Greve,2020,3.7
Gribskov,2020,3.38
Guldborgsund,2020,5.13
Haderslev,2020,4.27
Halsnæs,2020,3.99
Hedensted,2020,3.22
Helsingør,2020,4.51
Herlev,2020,3.9
Herning,2020,3.98
Hillerød,2020,3.13
Hjørring,2020,4.98
Holbæk,2020,3.61
Holstebro,2020,3.31
Horsens,2020,4.32
Hvidovre,2020,4.51
Høje-Taastrup,2020,5.69
Hørsholm,2020,3.47
Ikast-Brande,2020,4.02
Ishøj,2020,7.25
Jammerbugt,2020,4.25
Kalundborg,2020,4.23
Kerteminde,2020,4.52
Kolding,2020,4.26
Køge,2020,3.76
Langeland,2020,5.83
Lejre,2020,3.46
Lemvig,2020,3.32
Lolland,2020,5.78
Lyngby-Taarbæk,2020,3.42
Læsø,2020,8.44
Mariagerfjord,2020,4.64
Middelfart,2020,3.42
Morsø,2020,3.85
Norddjurs,2020,4.48
Nordfyns,2020,5.08
Nyborg,2020,4.96
Næstved,2020,4.52
Odder,2020,3.67
Odense,2020,5.59
Odsherred,2020,4.64
Randers,2020,4.62
Rebild,2020,4.0
Ringkøbing-Skjern,2020,3.16
Ringsted,2020,3.94
Roskilde,2020,3.68
Rudersdal,2020,3.15
Rødovre,2020,5.63
Samsø,2020,4.78
Silkeborg,2020,3.85
Skanderborg,2020,3.06
Skive,2020,3.03
Slagelse,2020,5.04
Solrød,2020,3.3
Sorø,2020,4.27
Stevns,2020,3.93
Struer,2020,4.3
Svendborg,2020,5.2
Syddjurs,2020,3.98
Sønderborg,2020,4.47
Thisted,2020,4.08
Tårnby,2020,4.27
Tønder,2020,4.03
Vallensbæk,2020,4.31
Varde,2020,3.34
Vejen,2020,3.3
Vejle,2020,4.01
Vesthimmerlands,2020,4.84
Viborg,2020,3.74
Vordingborg,2020,4.97
Ærø,2020,4.27
Aabenraa,2021,2.86
Aalborg,2021,4.58
Aarhus,2021,4.41
Albertslund,2021,5.12
Allerød,2021,2.15
Assens,2021,2.85
Ballerup,2021,3.46
Billund,2021,2.75
Bornholm,2021,3.62
Brøndby,2021,6.34
Brønderslev,2021,3.56
Copenhagen,2021,4.92
Dragør,2021,3.38
Egedal,2021,2.57
Esbjerg,2021,3.21
Faaborg-Midtfyn,2021,3.38
Fanø,2021,4.37
Favrskov,2021,2.53
Faxe,2021,3.32
Fredensborg,2021,2.95
Fredericia,2021,3.88
Frederiksberg,2021,4.02
Frederikshavn,2021,4.38
Frederikssund,2021,2.69
Furesø,2021,2.76
Gentofte,2021,3.12
Gladsaxe,2021,3.3
Glostrup,2021,4.13
Greve,2021,3.06
Gribskov,2021,2.59
Guldborgsund,2021,3.89
Haderslev,2021,3.03
Halsnæs,2021,3.35
Hedensted,2021,2.27
Helsingør,2021,3.44
Herlev,2021,3.38
Herning,2021,2.75
Hillerød,2021,2.61
Hjørring,2021,3.88
Holbæk,2021,2.73
Holstebro,2021,2.31
Horsens,2021,3.05
Hvidovre,2021,4.01
Høje-Taastrup,2021,5.08
Hørsholm,2021,3.02
Ikast-Brande,2021,2.82
Ishøj,2021,6.41
Jammerbugt,2021,3.24
Kalundborg,2021,3.35
Kerteminde,2021,3.24
Kolding,2021,2.96
Køge,2021,3.23
Langeland,2021,4.61
Lejre,2021,2.77
Lemvig,2021,2.53
Lolland,2021,4.49
Lyngby-Taarbæk,2021,2.92
Læsø,2021,6.78
Mariagerfjord,2021,3.28
Middelfart,2021,2.58
Morsø,2021,2.5
Norddjurs,2021,3.55
Nordfyns,2021,3.63
Nyborg,2021,3.42
Næstved,2021,3.48
Odder,2021,2.92
Odense,2021,4.29
Odsherred,2021,3.63
Randers,2021,3.53
Rebild,2021,2.98
Ringkøbing-Skjern,2021,2.22
Ringsted,2021,3.06
Roskilde,2021,3.13
Rudersdal,2021,2.58
Rødovre,2021,4.66
Samsø,2021,3.69
Silkeborg,2021,2.76
Skanderborg,2021,2.24
Skive,2021,1.96
Slagelse,2021,4.04
Solrød,2021,2.48
Sorø,2021,3.23
Stevns,2021,3.22
Struer,2021,3.12
Svendborg,2021,3.72
Syddjurs,2021,3.39
Sønderborg,2021,3.01
Thisted,2021,2.6
Tårnby,2021,4.27
Tønder,2021,2.87
Vallensbæk,2021,3.82
Varde,2021,2.38
Vejen,2021,2.27
Vejle,2021,2.93
Vesthimmerlands,2021,3.45
Viborg,2021,2.86
Vordingborg,2021,3.81
Ærø,2021,2.99
Aabenraa,2022,2.14
Aalborg,2022,3.49
Aarhus,2022,3.09
Albertslund,2022,3.39
Allerød,2022,1.42
Assens,2022,2.12
Ballerup,2022,2.18
Billund,2022,1.37
Bornholm,2022,2.28
Brøndby,2022,4.0
Brønderslev,2022,2.73
Copenhagen,2022,3.31
Dragør,2022,1.89
Egedal,2022,1.68
Esbjerg,2022,2.29
Faaborg-Midtfyn,2022,2.17
Fanø,2022,2.82
Favrskov,2022,1.8
Faxe,2022,2.45
Fredensborg,2022,1.87
Fredericia,2022,2.53
Frederiksberg,2022,2.87
Frederikshavn,2022,3.32
Frederikssund,2022,1.85
Furesø,2022,1.89
Gentofte,2022,2.16
Gladsaxe,2022,1.99
Glostrup,2022,3.02
Greve,2022,2.05
Gribskov,2022,1.62
Guldborgsund,2022,2.71
Haderslev,2022,2.28
Halsnæs,2022,2.15
Hedensted,2022,1.45
Helsingør,2022,2.42
Herlev,2022,2.14
Herning,2022,1.78
Hillerød,2022,1.85
Hjørring,2022,2.66
Holbæk,2022,1.96
Holstebro,2022,1.58
Horsens,2022,2.17
Hvidovre,2022,2.71
Høje-Taastrup,2022,3.44
Hørsholm,2022,1.95
Ikast-Brande,2022,1.83
Ishøj,2022,4.6
Jammerbugt,2022,2.43
Kalundborg,2022,2.5
Kerteminde,2022,2.28
Kolding,2022,2.18
Køge,2022,2.2
Langeland,2022,3.22
Lejre,2022,2.02
Lemvig,2022,2.12
Lolland,2022,3.1
Lyngby-Taarbæk,2022,2.01
Læsø,2022,4.7
Mariagerfjord,2022,2.25
Middelfart,2022,1.74
Morsø,2022,2.02
Norddjurs,2022,2.58
Nordfyns,2022,2.64
Nyborg,2022,2.36
Næstved,2022,2.67
Odder,2022,2.02
Odense,2022,3.12
Odsherred,2022,2.38
Randers,2022,2.59
Rebild,2022,2.16
Ringkøbing-Skjern,2022,1.58
Ringsted,2022,2.38
Roskilde,2022,2.22
Rudersdal,2022,1.78
Rødovre,2022,3.16
Samsø,2022,3.02
Silkeborg,2022,1.96
Skanderborg,2022,1.65
Skive,2022,1.52
Slagelse,2022,2.87
Solrød,2022,1.8
Sorø,2022,2.33
Stevns,2022,2.46
Struer,2022,2.33
Svendborg,2022,2.82
Syddjurs,2022,2.25
Sønderborg,2022,2.1
Thisted,2022,1.76
Tårnby,2022,2.62
Tønder,2022,1.79
Vallensbæk,2022,2.4
Varde,2022,1.68
Vejen,2022,1.41
Vejle,2022,2.01
Vesthimmerlands,2022,2.38
Viborg,2022,2.24
Vordingborg,2022,2.82
Ærø,2022,1.81
Aabenraa,2023,2.35
Aalborg,2023,3.72
Aarhus,2023,3.52
Albertslund,2023,3.22
Allerød,2023,1.39
Assens,2023,2.82
Ballerup,2023,2.28
Billund,2023,1.73
Bornholm,2023,2.26
Brøndby,2023,3.71
Brønderslev,2023,2.85
Copenhagen,2023,3.44
Dragør,2023,1.66
Egedal,2023,1.67
Esbjerg,2023,2.42
Faaborg-Midtfyn,2023,2.52
Fanø,2023,2.85
Favrskov,2023,2.02
Faxe,2023,2.59
Fredensborg,2023,1.9
Fredericia,2023,2.9
Frederiksberg,2023,2.99
Frederikshavn,2023,3.78
Frederikssund,2023,2.05
Furesø,2023,1.92
Gentofte,2023,2.22
Gladsaxe,2023,2.47
Glostrup,2023,2.92
Greve,2023,2.18
Gribskov,2023,1.92
Guldborgsund,2023,2.99
Haderslev,2023,2.72
Halsnæs,2023,2.18
Hedensted,2023,1.98
Helsingør,2023,2.52
Herlev,2023,2.16
Herning,2023,2.22
Hillerød,2023,1.87
Hjørring,2023,2.92
Holbæk,2023,2.12
Holstebro,2023,1.82
Horsens,2023,2.62
Hvidovre,2023,2.69
Høje-Taastrup,2023,3.38
Hørsholm,2023,2.06
Ikast-Brande,2023,2.3
Ishøj,2023,4.61
Jammerbugt,2023,2.82
Kalundborg,2023,2.36
Kerteminde,2023,2.6
Kolding,2023,2.61
Køge,2023,2.1
Langeland,2023,3.25
Lejre,2023,2.03
Lemvig,2023,2.16
Lolland,2023,3.48
Lyngby-Taarbæk,2023,2.07
Læsø,2023,5.01
Mariagerfjord,2023,2.64
Middelfart,2023,2.22
Morsø,2023,2.67
Norddjurs,2023,2.84
Nordfyns,2023,2.87
Nyborg,2023,3.24
Næstved,2023,2.83
Odder,2023,2.42
Odense,2023,3.61
Odsherred,2023,2.28
Randers,2023,3.08
Rebild,2023,2.25
Ringkøbing-Skjern,2023,1.78
Ringsted,2023,2.54
Roskilde,2023,2.21
Rudersdal,2023,1.88
Rødovre,2023,3.02
Samsø,2023,3.0
Silkeborg,2023,2.28
Skanderborg,2023,1.97
Skive,2023,1.98
Slagelse,2023,3.05
Solrød,2023,1.8
Sorø,2023,2.42
Stevns,2023,2.67
Struer,2023,2.92
Svendborg,2023,3.16
Syddjurs,2023,2.66
Sønderborg,2023,2.69
Thisted,2023,2.36
Tårnby,2023,2.15
Tønder,2023,2.09
Vallensbæk,2023,2.58
Varde,2023,1.91
Vejen,2023,1.83
Vejle,2023,2.41
Vesthimmerlands,2023,2.83
Viborg,2023,2.55
Vordingborg,2023,2.98
Ærø,2023,1.92
Aabenraa,2024,2.52
Aalborg,2024,3.64
Aarhus,2024,3.68
Albertslund,2024,3.26
Allerød,2024,1.51
Assens,2024,2.86
Ballerup,2024,2.34
Billund,2024,1.78
Bornholm,2024,2.39
Brøndby,2024,3.78
Brønderslev,2024,2.72
Copenhagen,2024,3.58
Dragør,2024,1.69
Egedal,2024,1.75
Esbjerg,2024,2.49
Faaborg-Midtfyn,2024,2.67
Fanø,2024,2.27
Favrskov,2024,2.27
Faxe,2024,2.56
Fredensborg,2024,2.18
Fredericia,2024,3.13
Frederiksberg,2024,3.2
Frederikshavn,2024,3.69
Frederikssund,2024,2.13
Furesø,2024,2.18
Gentofte,2024,2.33
Gladsaxe,2024,2.58
Glostrup,2024,2.86
Greve,2024,2.25
Gribskov,2024,1.96
Guldborgsund,2024,3.17
Haderslev,2024,2.82
Halsnæs,2024,2.32
Hedensted,2024,1.94
Helsingør,2024,2.52
Herlev,2024,2.47
Herning,2024,2.31
Hillerød,2024,2.04
Hjørring,2024,2.8
Holbæk,2024,2.09
Holstebro,2024,1.94
Horsens,2024,2.67
Hvidovre,2024,2.7
Høje-Taastrup,2024,3.57
Hørsholm,2024,2.15
Ikast-Brande,2024,2.51
Ishøj,2024,4.68
Jammerbugt,2024,2.87
Kalundborg,2024,2.17
Kerteminde,2024,2.82
Kolding,2024,2.75
Køge,2024,2.18
Langeland,2024,3.55
Lejre,2024,2.08
Lemvig,2024,2.13
Lolland,2024,3.48
Lyngby-Taarbæk,2024,2.21
Læsø,2024,4.72
Mariagerfjord,2024,2.81
Middelfart,2024,2.4
Morsø,2024,2.71
Norddjurs,2024,2.9
Nordfyns,2024,3.09
Nyborg,2024,3.32
Næstved,2024,2.91
Odder,2024,2.64
Odense,2024,3.89
Odsherred,2024,2.41
Randers,2024,3.17
Rebild,2024,2.1
Ringkøbing-Skjern,2024,1.86
Ringsted,2024,2.98
Roskilde,2024,2.22
Rudersdal,2024,1.97
Rødovre,2024,3.12
Samsø,2024,2.56
Silkeborg,2024,2.51
Skanderborg,2024,1.95
Skive,2024,2.12
Slagelse,2024,3.13
Solrød,2024,1.87
Sorø,2024,2.33
Stevns,2024,2.71
Struer,2024,2.75
Svendborg,2024,3.12
Syddjurs,2024,2.7
Sønderborg,2024,2.89
Thisted,2024,2.6
Tårnby,2024,2.19
Tønder,2024,2.1
Vallensbæk,2024,2.77
Varde,2024,2.02
Vejen,2024,1.86
Vejle,2024,2.57
Vesthimmerlands,2024,2.99
Viborg,2024,2.67
Vordingborg,2024,2.96
Ærø,2024,2.01
