municipality,year,value
Gentofte,2013,54.17
Gladsaxe,2013,38.31
Glostrup,2013,33.15
Greve,2013,62.9
Gribskov,2013,74.01
Guldborgsund,2013,61.33
Haderslev,2013,56.32
Halsnæs,2013,62.34
Hedensted,2013,72.19
Helsingør,2013,49.43
Herlev,2013,32.51
Herning,2013,58.45
Hillerød,2013,57.57
Hjørring,2013,63.09
Holbæk,2013,56.11
Holstebro,2013,61.17
Horsens,2013,54.01
Hvidovre,2013,38.06
Høje-Taastrup,2013,54.08
Hørsholm,2013,58.12
Ikast-Brande,2013,64.57
Ishøj,2013,41.38
Jammerbugt,2013,72.58
Kalundborg,2013,61.08
Kerteminde,2013,59.66
Kolding,2013,54.21
Køge,2013,54.66
Langeland,2013,63.99
Lejre,2013,76.27
Lemvig,2013,68.37
Lolland,2013,61.22
Lyngby-Taarbæk,2013,44.81
Læsø,2013,76.46
Mariagerfjord,2013,63.34
Middelfart,2013,63.95
Morsø,2013,67.44
Norddjurs,2013,62.92
Nordfyns,2013,70.16
Nyborg,2013,58.99
Næstved,2013,57.18
Odder,2013,63.71
Odense,2013,41.66
Odsherred,2013,65.4
Randers,2013,52.9
Rebild,2013,72.76
Ringkøbing-Skjern,2013,68.01
Ringsted,2013,55.02
Roskilde,2013,52.15
Rudersdal,2013,60.87
Rødovre,2013,38.18
Samsø,2013,70.6
Silkeborg,2013,58.41
Skanderborg,2013,67.48
Skive,2013,61.4
Slagelse,2013,49.78
Solrød,2013,70.51
Sorø,2013,61.51
Stevns,2013,70.93
Struer,2013,64.14
Svendborg,2013,56.18
Syddjurs,2013,68.49
Sønderborg,2013,52.25
Thisted,2013,67.52
Tårnby,2013,49.99
Tønder,2013,62.37
Vallensbæk,2013,70.11
Varde,2013,66.81
Vejen,2013,65.45
Vejle,2013,55.59
Vesthimmerlands,2013,65.02
Viborg,2013,60.97
Vordingborg,2013,60.53
Ærø,2013,67.59
Aabenraa,2014,56.92
Aalborg,2014,42.97
Aarhus,2014,35.2
Albertslund,2014,31.34
Allerød,2014,70.17
Assens,2014,66.58
Ballerup,2014,34.54
Billund,2014,62.75
Bornholm,2014,66.54
Brøndby,2014,29.28
Brønderslev,2014,65.71
Copenhagen,2014,17.18
Dragør,2014,70.24
Egedal,2014,75.27
Esbjerg,2014,49.69
Faaborg-Midtfyn,2014,66.67
Fanø,2014,68.04
Favrskov,2014,70.14
Faxe,2014,63.35
Fredensborg,2014,55.66
Fredericia,2014,48.15
Frederiksberg,2014,21.19
Frederikshavn,2014,57.2
Frederikssund,2014,62.14
Furesø,2014,59.22
Gentofte,2014,54.21
Gladsaxe,2014,38.07
Glostrup,2014,33.53
Greve,2014,62.68
Gribskov,2014,73.38
Guldborgsund,2014,60.49
Haderslev,2014,55.72
Halsnæs,2014,61.6
Hedensted,2014,71.8
Helsingør,2014,48.69
Herlev,2014,31.67
Herning,2014,58.09
Hillerød,2014,57.22
Hjørring,2014,62.54
Holbæk,2014,55.89
Holstebro,2014,60.73
Horsens,2014,53.56
Hvidovre,2014,38.01
Høje-Taastrup,2014,53.62
Hørsholm,2014,57.71
Ikast-Brande,2014,63.95
Ishøj,2014,40.56
Jammerbugt,2014,71.84
Kalundborg,2014,60.3
Kerteminde,2014,58.93
Kolding,2014,53.78
Køge,2014,53.95
Langeland,2014,63.74
Lejre,2014,75.81
Lemvig,2014,67.89
Lolland,2014,61.12
Lyngby-Taarbæk,2014,44.64
Læsø,2014,75.7
Mariagerfjord,2014,62.78
Middelfart,2014,63.4
Morsø,2014,67.17
Norddjurs,2014,61.93
Nordfyns,2014,69.4
Nyborg,2014,58.42
Næstved,2014,56.46
Odder,2014,62.58
Odense,2014,41.28
Odsherred,2014,64.45
Randers,2014,52.39
Rebild,2014,72.26
Ringkøbing-Skjern,2014,67.39
Ringsted,2014,54.55
Roskilde,2014,51.93
Rudersdal,2014,61.06
Rødovre,2014,38.17
Samsø,2014,69.75
Silkeborg,2014,57.93
Skanderborg,2014,67.23
Skive,2014,61.03
Slagelse,2014,49.58
Solrød,2014,69.58
Sorø,2014,60.96
Stevns,2014,70.64
Struer,2014,63.74
Svendborg,2014,55.71
Syddjurs,2014,68.07
Sønderborg,2014,52.14
Thisted,2014,66.79
Tårnby,2014,50.05
Tønder,2014,62.3
Vallensbæk,2014,68.85
Varde,2014,66.18
Vejen,2014,64.75
Vejle,2014,55.01
Vesthimmerlands,2014,64.5
Viborg,2014,60.2
Vordingborg,2014,59.69
Ærø,2014,66.33
Aabenraa,2015,56.32
Aalborg,2015,42.45
Aarhus,2015,35.26
Albertslund,2015,31.35
Allerød,2015,70.28
Assens,2015,65.93
Ballerup,2015,34.53
Billund,2015,62.06
Bornholm,2015,66.02
Brøndby,2015,29.29
Brønderslev,2015,64.85
Copenhagen,2015,17.33
Dragør,2015,70.13
Egedal,2015,74.83
Esbjerg,2015,49.29
Faaborg-Midtfyn,2015,66.12
Fanø,2015,67.86
Favrskov,2015,69.41
Faxe,2015,62.83
Fredensborg,2015,55.15
Fredericia,2015,47.94
Frederiksberg,2015,21.47
Frederikshavn,2015,56.77
Frederikssund,2015,61.48
Furesø,2015,59.26
Gentofte,2015,54.28
Gladsaxe,2015,37.96
Glostrup,2015,33.65
Greve,2015,61.82
Gribskov,2015,72.55
Guldborgsund,2015,59.68
Haderslev,2015,54.97
Halsnæs,2015,61.06
Hedensted,2015,70.5
Helsingør,2015,48.58
Herlev,2015,31.5
Herning,2015,57.58
Hillerød,2015,56.9
Hjørring,2015,61.73
Holbæk,2015,55.38
Holstebro,2015,60.44
Horsens,2015,53.15
Hvidovre,2015,38.04
Høje-Taastrup,2015,53.34
Hørsholm,2015,57.6
Ikast-Brande,2015,63.46
Ishøj,2015,39.89
Jammerbugt,2015,71.24
Kalundborg,2015,59.55
Kerteminde,2015,58.7
Kolding,2015,53.31
Køge,2015,53.02
Langeland,2015,62.96
Lejre,2015,75.49
Lemvig,2015,68.08
Lolland,2015,60.53
Lyngby-Taarbæk,2015,44.8
Læsø,2015,74.97
Mariagerfjord,2015,61.84
Middelfart,2015,62.87
Morsø,2015,66.35
Norddjurs,2015,60.82
Nordfyns,2015,68.66
Nyborg,2015,57.03
Næstved,2015,55.88
Odder,2015,62.1
Odense,2015,41.12
Odsherred,2015,63.65
Randers,2015,51.89
Rebild,2015,71.6
Ringkøbing-Skjern,2015,66.69
Ringsted,2015,53.98
Roskilde,2015,51.81
Rudersdal,2015,61.06
Rødovre,2015,38.31
Samsø,2015,68.33
Silkeborg,2015,57.49
Skanderborg,2015,66.88
Skive,2015,60.68
Slagelse,2015,48.73
Solrød,2015,69.7
Sorø,2015,60.49
Stevns,2015,69.8
Struer,2015,63.0
Svendborg,2015,54.79
Syddjurs,2015,67.75
Sønderborg,2015,51.88
Thisted,2015,66.31
Tårnby,2015,49.8
Tønder,2015,61.88
Vallensbæk,2015,68.51
Varde,2015,65.53
Vejen,2015,64.12
Vejle,2015,54.5
Vesthimmerlands,2015,63.85
Viborg,2015,59.46
Vordingborg,2015,58.69
Ærø,2015,65.92
Aabenraa,2016,56.52
Aalborg,2016,42.06
Aarhus,2016,35.49
Albertslund,2016,31.7
Allerød,2016,70.24
Assens,2016,65.12
Ballerup,2016,34.85
Billund,2016,61.28
Bornholm,2016,65.41
Brøndby,2016,29.29
Brønderslev,2016,64.15
Copenhagen,2016,17.85
Dragør,2016,70.68
Egedal,2016,74.79
Esbjerg,2016,49.02
Faaborg-Midtfyn,2016,65.33
Fanø,2016,67.9
Favrskov,2016,69.17
Faxe,2016,61.96
Fredensborg,2016,54.96
Fredericia,2016,47.57
Frederiksberg,2016,21.96
Frederikshavn,2016,56.32
Frederikssund,2016,61.33
Furesø,2016,58.28
Gentofte,2016,54.75
Gladsaxe,2016,38.21
Glostrup,2016,34.39
Greve,2016,61.76
Gribskov,2016,72.09
Guldborgsund,2016,58.82
Haderslev,2016,54.43
Halsnæs,2016,60.24
Hedensted,2016,69.98
Helsingør,2016,48.53
Herlev,2016,31.84
Herning,2016,56.85
Hillerød,2016,56.81
Hjørring,2016,61.24
Holbæk,2016,54.68
Holstebro,2016,60.06
Horsens,2016,52.63
Hvidovre,2016,38.27
Høje-Taastrup,2016,53.07
Hørsholm,2016,57.78
Ikast-Brande,2016,62.82
Ishøj,2016,39.77
Jammerbugt,2016,70.41
Kalundborg,2016,58.74
Kerteminde,2016,58.14
Kolding,2016,52.67
Køge,2016,53.0
Langeland,2016,62.17
Lejre,2016,75.16
Lemvig,2016,67.55
Lolland,2016,59.78
Lyngby-Taarbæk,2016,45.22
Læsø,2016,73.8
